Price,Close,High,Low,Open,Volume
Ticker,PETR4.SA,PETR4.SA,PETR4.SA,PETR4.SA,PETR4.SA
Date,,,,,
2022-04-18,11.164830207824707,11.408334024825107,11.07397058496193,11.32474333816029,76350600
2022-04-19,11.50283145904541,11.630035106665385,11.310209446241895,11.32474662965909,88494100
2022-04-20,11.557345390319824,11.61186172633398,11.38652952466029,11.502829747509676,34694700
2022-04-22,11.106681823730469,11.375626265846787,11.019456655466044,11.28476662892084,74560900
2022-04-25,10.943134307861328,11.063068994460366,10.735974457663351,10.89225244252563,66413900
2022-04-26,10.924962997436523,11.113951216353648,10.863178414067619,10.943135341488581,48764100
2022-04-27,10.924962997436523,11.106682278732825,10.884985226930088,11.037629450947144,41881300
2022-04-28,10.997649192810059,11.128487275820552,10.994014724592663,11.066702702532702,43298500
2022-04-29,11.004918098449707,11.48102234233326,11.004918098449707,11.175733944965687,76243900
2022-05-02,10.895888328552246,11.02309196863477,10.65965339308703,10.964941852003458,72456200
2022-05-03,10.994016647338867,11.044897824873155,10.837737952678921,10.946769938657607,52531000
2022-05-04,11.655474662780762,11.69181796469926,11.048532231807574,11.121220222052669,109417000
2022-05-05,11.6336669921875,11.811752485839678,11.2738636159304,11.560979700504731,99439900
2022-05-06,12.015278816223145,12.037084241657245,11.59368946559418,11.880805556142063,129570200
2022-05-09,11.688183784484863,12.008010098647656,11.651840483824385,11.884440935430762,92314500
2022-05-10,11.789945602416992,11.938955346640846,11.702721130212195,11.760871240484724,60330600
2022-05-11,12.200634002685547,12.324203185297772,11.880807638323033,11.913517168614748,108895400
2022-05-12,12.295125961303711,12.385985592517338,12.087964726641333,12.087964726641333,114415900
2022-05-13,12.455037117004395,12.516820994324332,12.320565264996212,12.393251853276656,67000100
2022-05-16,12.578607559204102,12.676736127222643,12.360543612582468,12.44776946851271,92075300
2022-05-17,12.415060997009277,12.771230614932355,12.407792059532309,12.72034943900164,90914700
2022-05-18,12.211536407470703,12.560438517199076,12.149752510936365,12.422331460981766,80986200
2022-05-19,12.418696403503418,12.46231003409305,12.113409307825464,12.182462143313346,63983100
2022-05-20,12.658564567565918,12.658564567565918,12.44776955631886,12.571338711020388,79589900
2022-05-23,13.156474113464355,13.196452570703428,12.774863961795875,12.785766673258216,93807400
2022-05-24,12.79824161529541,12.996695266767109,12.437784289365307,12.636238713327776,154453100
2022-05-25,12.980497360229492,13.073648952177127,12.660541657129508,12.838745273566108,69991900
2022-05-26,13.012894630432129,13.187048022162294,12.939993138778506,12.968343547201428,78303600
2022-05-27,12.393235206604004,13.02099757633263,12.381084698064058,13.02099757633263,118295600
2022-05-30,12.14617919921875,12.50258635995255,11.793822980130747,12.490435852487495,98110100
2022-05-31,12.174530982971191,12.401335846270085,12.07327906015625,12.316283829410283,83598000
2022-06-01,12.158329010009766,12.283881156658053,12.089477683301208,12.109727755425187,46353200
2022-06-02,12.053027153015137,12.170478963937276,11.967975149079813,12.138078384459712,50738300
2022-06-03,12.263630867004395,12.32843202364058,11.959875155588252,12.03277587743592,60396900
2022-06-06,12.27173137664795,12.364883722410848,12.113778641752548,12.352733214922441,39213900
2022-06-07,12.417533874511719,12.676738510525345,12.215030059503386,12.227180566500556,80333700
2022-06-08,12.356782913208008,12.615987549823679,12.283881416037161,12.320332164622585,65923900
2022-06-09,12.178580284118652,12.417534866721148,12.142129532705335,12.356783871862556,53879000
2022-06-10,12.008476257324219,12.154279253534957,11.769521690196958,12.154279253534957,63101700
2022-06-13,11.854576110839844,11.98012828732978,11.611571325140252,11.753324181172589,64507100
2022-06-14,11.988226890563965,12.251481715067248,11.842423885766106,12.012527133866673,68816900
2022-06-15,11.777621269226074,12.158328638966326,11.680419535514018,12.150228301367644,72785700
2022-06-17,11.060757637023926,11.52246683872868,10.582848532578867,11.40906442958369,184606500
2022-06-20,11.186308860778809,11.441463277152181,10.493745549210061,10.53829662686676,92581800
2022-06-21,10.963555335998535,11.405013670829218,10.809652791718337,11.25921069125485,85179500
2022-06-22,10.931156158447266,11.157960221536358,10.688151418892138,10.765103087124263,57874700
2022-06-23,10.728654861450195,11.08911150021733,10.578802431340895,10.927108559900132,69262300
2022-06-24,10.647650718688965,10.971656506243251,10.603099633216225,10.838004022315767,53413400
2022-06-27,11.332112312316895,11.368563057632743,10.797502411005349,10.862303564346705,90417700
2022-06-28,11.473864555358887,11.676368342620774,11.348312423553898,11.57511644898983,51388000
2022-06-29,11.372615814208984,11.67232140973588,11.2754140620779,11.53461873442746,52048800
2022-06-30,11.311863899230957,11.364514554352272,11.097209564525421,11.198461478020162,49910100
2022-07-01,11.554869651794434,11.684471988749113,11.14581179297444,11.372615882645128,64948200
2022-07-04,11.801922798156738,11.858624395047924,11.558918823588899,11.558918823588899,37324200
2022-07-05,11.352364540100098,11.72497160350216,11.157960283875404,11.704720757806475,78428500
2022-07-06,11.206561088562012,11.534617050678284,10.898755198833003,11.405014733422016,57617200
2022-07-07,11.534619331359863,11.712822939067896,11.340215817037045,11.340215817037045,52147300
2022-07-08,11.664219856262207,11.733071186748434,11.490067217964835,11.5548683793059,43097800
2022-07-11,11.607521057128906,11.660172492705696,11.441467955677636,11.469818372146255,39577600
2022-07-12,11.433365821838379,11.514367661172889,11.32806373969983,11.46171623385822,46462000
2022-07-13,11.441466331481934,11.534617907367004,11.332114078491216,11.392865072655793,35497200
2022-07-14,11.133662223815918,11.340216255453445,11.032410292963654,11.340216255453445,47151000
2022-07-15,11.324014663696289,11.360465417666669,11.133661327121642,11.218713343882818,38610800
2022-07-18,11.583221435546875,11.619672193685116,11.461718650922421,11.498169409060663,46782300
2022-07-19,11.81812572479248,11.84242597237684,11.502219416232023,11.562970421438395,48562300
2022-07-20,11.814074516296387,11.83432459208817,11.676371837937813,11.773573592221945,43520800
2022-07-21,11.75332260131836,11.797872919089777,11.421216440249252,11.737121923953616,58843200
2022-07-22,11.878873825073242,11.93557464640113,11.684470346956976,11.761422013395364,55676200
2022-07-25,12.433734893798828,12.453984966862459,11.992276503092897,11.992276503092897,79106600
2022-07-26,12.559289932250977,12.806344897349621,12.389186652960115,12.636241618058758,78360100
2022-07-27,12.696991920471191,12.745592413296277,12.401336476230723,12.676741071384985,56097200
2022-07-28,13.077696800231934,13.215399456828605,12.729389989723797,12.794191149005671,114996500
2022-07-29,13.831010818481445,14.037564024553419,13.296400884550085,13.60825539185883,181480600
2022-08-01,13.640657424926758,13.831011509927272,13.454354281511787,13.770259745996437,81365100
2022-08-02,13.701406478881836,13.972760802144078,13.559652906074245,13.677105469119647,69147100
2022-08-03,13.709510803222656,13.835063753524743,13.592059737758865,13.774311977092347,65544500
2022-08-04,13.855310440063477,13.93226287737729,13.600156749443965,13.802660561353626,54387500
2022-08-05,14.122617721557617,14.199570171466915,13.818861953974755,13.831013235265646,77882600
2022-08-08,14.835428237915039,14.892129052491024,14.227916861775798,14.231966257824945,109484600
2022-08-09,15.0784330368042,15.171584601100397,14.924529713410672,14.989330868789828,79051200
2022-08-10,15.029834747314453,15.248539257966241,14.827330914114272,15.248539257966241,78369600
2022-08-11,14.68153190612793,15.3335946738455,14.68153190612793,15.167541547189266,128896500
2022-08-12,15.771775245666504,15.831460717767552,14.463678214524878,14.473625951319786,171288300
2022-08-15,15.776749610900879,16.030411215148874,15.194820271430396,15.35895413904164,96759000
2022-08-16,15.92098617553711,15.950829383433716,15.66732554909418,15.776747798710117,64218800
2022-08-17,16.29401969909668,16.323862910588364,15.71706517361729,15.741933567858593,72924700
2022-08-18,16.622283935546875,16.741654859037528,16.34872786182902,16.463123969116978,84552500
2022-08-19,15.781723022460938,16.4879971579951,15.582773029400526,16.373599133232116,125178200
2022-08-22,16.119937896728516,16.204492707945455,15.16000314799124,15.786696314762752,92400300
2022-08-23,16.63223648071289,16.662079694550425,16.22438871161832,16.229363529259746,73215800
2022-08-24,16.731708526611328,16.97044849627008,16.53773241984713,16.681971744433653,61067900
2022-08-25,16.552654266357422,17.089820659752913,16.249254940162203,16.96050198104507,99511600
2022-08-26,16.731708526611328,16.746629181797307,16.19951698849641,16.55265307503311,63545400
2022-08-29,17.149507522583008,17.44793396986451,16.637211349488066,16.686948142033142,73339500
2022-08-30,16.1298885345459,17.020191185563238,16.05030852591143,16.910767962189446,99361100
2022-08-31,16.527786254882812,16.632234645785545,15.826486934435204,15.950830799034685,114235400
2022-09-01,16.836158752441406,16.885897437405916,16.294019419017655,16.592445836794216,69184700
2022-09-02,16.622283935546875,17.19426636932313,16.542703952331927,17.12960704004334,81792300
2022-09-05,16.582496643066406,16.965475945633525,16.487995995940754,16.836157273422984,76337600
2022-09-06,15.96574878692627,16.20946355563195,15.672298188297379,16.05030358733552,111813500
2022-09-08,15.816537857055664,16.303965537293273,15.617587880292184,16.070200381848043,63159800
2022-09-09,15.811565399169922,16.24925441215488,15.766801534508199,16.15972858016813,49871900
2022-09-12,15.657380104064941,16.279099462854067,15.647432366643885,15.990622666991106,71374500
2022-09-13,15.24455738067627,15.63748444225647,15.179898989471981,15.38879671680117,88327800
2022-09-14,15.478323936462402,15.632510055504447,15.234609138770058,15.29429460831414,49039700
2022-09-15,15.448481559753418,15.533035426106936,15.319163825996952,15.378849298757014,45553200
2022-09-16,15.309218406677246,15.393772280591389,15.090372918546207,15.349008409185755,107303600
2022-09-19,15.55293083190918,15.607641487309236,14.861578298746934,15.169951500766782,65559900
2022-09-20,15.46340274810791,15.71706434032796,15.339058886157005,15.627536607936369,67798200
2022-09-21,15.503195762634277,15.652408046542092,15.363930268630037,15.592723512446392,58812200
2022-09-22,15.886173248291016,15.95580646124946,15.433561633069147,15.657380032002038,69764300
2022-09-23,14.89141845703125,15.6126121556171,14.806864608378486,15.577796032407411,138630800
2022-09-26,14.568124771118164,14.961050812786738,14.55817703622321,14.781995379350407,42934600
2022-09-27,14.75713062286377,14.8615790189634,14.71236675348723,14.752156754192105,71087600
2022-09-28,14.558178901672363,14.831735005658926,14.214989593166703,14.757128881723348,104670700
2022-09-29,14.578076362609863,14.622840235724134,14.224940195451195,14.418916346500687,87536500
2022-09-30,14.82179069519043,15.16498008301608,14.423890643123414,14.533312920274705,121637100
2022-10-03,16.00554084777832,16.23433308104886,15.746905406862515,15.87124925937954,179694100
2022-10-04,15.602668762207031,16.4034426161599,15.453455553431935,16.363653565555303,115917200
2022-10-05,16.189571380615234,16.323862986950722,15.518115246274666,15.622563640978866,92893700
2022-10-06,16.741661071777344,16.80632042505187,16.134862288748334,16.413393282030224,82671900
2022-10-07,16.72673797607422,17.06992637530846,16.522814104528617,16.701869581463658,73500100
2022-10-10,16.53773307800293,16.856053050216182,16.413389220273583,16.73668400930456,52222600
2022-10-11,16.413393020629883,16.577527861558007,16.219416861232745,16.358681406987174,58332400
2022-10-13,16.880924224853516,17.154482274819237,16.119940297261255,16.164704169315918,91143900
2022-10-14,16.622283935546875,16.98039480868237,16.56259942246978,16.89584190660119,62246100
2022-10-17,16.60736656188965,16.985372979826618,16.33381043413914,16.53276138014142,100936400
2022-10-18,17.015213012695312,17.02516074898025,16.492969190424596,16.861027843620512,82313200
2022-10-19,17.617040634155273,17.686674803194634,16.920716019795595,16.975427632515114,113700900
2022-10-20,18.139286041259766,18.17907509672645,17.791122793575234,17.955255730548036,114347400
2022-10-21,18.76099967956543,19.094240268804683,18.09948952265316,18.129332728078836,139601400
2022-10-24,17.035106658935547,18.313361225789922,17.025158923717104,18.15420125696781,142110900
2022-10-25,16.676998138427734,17.159452929387257,16.517838147101518,16.930660679022914,113161200
2022-10-26,16.269149780273438,16.67699747908938,15.86627594957334,16.214438179667475,121334800
2022-10-27,16.393495559692383,16.68197425223239,16.24925621342238,16.318890375210486,111008800
2022-10-28,16.19951629638672,16.47307238134973,15.846380224937441,16.26417562832448,129745400
2022-10-31,14.826763153076172,15.717065739248138,14.503469272962258,15.224664115935845,262409400
2022-11-01,14.85163402557373,15.254507949994084,14.70242079339202,15.204770205933514,115944200
2022-11-03,14.896394729614258,15.115239239029286,14.642733142699766,14.821787655069485,139062100
2022-11-04,14.075726509094238,15.368903020745261,14.016041979337027,15.319165280168589,195361000
2022-11-07,13.503744125366211,14.075725739034544,13.463954124815416,13.906617999526556,117206600
2022-11-08,13.60322093963623,13.692748686852172,13.30479543180594,13.45898158052865,94745400
2022-11-09,13.379399299621582,13.901644086808593,13.250081569899134,13.503743161046817,103303500
2022-11-10,12.991447448730469,13.37442583241758,12.737785849975584,12.971551974944953,145470100
2022-11-11,13.424162864685059,13.60819219288292,12.78254904742211,12.832285831942503,146365800
2022-11-14,13.777300834655762,14.016040831469581,13.473901495787105,13.558455363242219,66639500
2022-11-16,13.503744125366211,13.981225080644185,13.394321861018637,13.832011867077373,85549900
2022-11-17,13.50871753692627,13.578349798366911,13.205318200074762,13.429137538517416,101525800
2022-11-18,13.279925346374512,13.727563076873652,13.041184401262342,13.628087604021214,127683500
2022-11-21,13.31971549987793,13.71264162998716,12.95663068383388,13.488823236482437,164898100
2022-11-22,12.414419174194336,12.467631632711452,11.866332576871534,12.238818771548114,164261300
2022-11-23,12.472955703735352,12.584700977573833,12.132396503824967,12.238821444098859,77317300
2022-11-24,12.903972625732422,13.106178760509062,12.371850043227992,12.515523384090576,94233800
2022-11-25,12.696443557739258,12.94654077490331,12.55809158177303,12.909292361170701,58635900
2022-11-28,12.962507247924805,13.063609814185186,12.526166865283836,12.584699662870545,56067400
2022-11-29,13.505270004272461,13.77133128186993,13.026359907585665,13.090215060784077,96151500
2022-11-30,14.186387062072754,14.186387062072754,13.569124986996975,13.622337444836587,120774700
2022-12-01,13.617015838623047,14.255563290669613,13.601051797091763,14.143817029837026,71259400
2022-12-02,13.787293434143066,14.07464006173577,13.468019741798866,13.67022685342553,66301000
2022-12-05,13.632979393005371,14.143816524434262,13.595729964096751,13.835185503793518,56065400
2022-12-06,13.643623352050781,14.042715308276385,13.526556743604203,13.73940558393586,74991200
2022-12-07,13.489306449890137,13.872434309274656,13.446736687736303,13.48398510275301,57008400
2022-12-08,13.185999870300293,13.723443878290837,13.111502007794579,13.595733546836303,55567700
2022-12-09,13.148747444152832,13.329669188506957,13.031680851017951,13.297742120368934,61586200
2022-12-12,12.723050117492676,13.12214203087687,12.307994162193552,13.079572267380284,111293100
2022-12-13,12.409097671508789,12.877366082665658,12.403776324229367,12.824153624814665,102533100
2022-12-14,11.424673080444336,12.02597225122444,11.052187829509283,11.972759782535597,319501600
2022-12-15,11.727981567382812,11.903581969456104,11.084112749818589,11.17457362451957,132385600
2022-12-16,11.733301162719727,11.765229244686141,11.445955529624122,11.685410054713266,90767300
2022-12-19,11.908902168273926,11.978078667827575,11.515131604857629,11.759908504515076,63074100
2022-12-20,12.276067733764648,12.36652861278225,11.818441991094037,11.914224217694237,71875500
2022-12-21,12.54212760925293,12.621945784106748,12.158999760988701,12.504879195317358,74252800
2022-12-22,12.765620231628418,13.068929931740637,12.611305215318362,12.717729119511409,81894800
2022-12-23,13.366918563842773,13.420130005539763,12.840116359542481,12.840116359542481,68387900
2022-12-26,13.271139144897461,13.462702608298766,13.207283980468087,13.366921384069817,28765200
2022-12-27,13.36159896850586,13.468022880796129,13.063609578229125,13.436095808603381,50803200
2022-12-28,13.196638107299805,13.473342061648424,13.170032387242236,13.356275472474698,57293500
2022-12-29,13.037001609802246,13.329668586902178,12.999753196165143,13.297741520205113,57901800
2023-01-02,12.196248054504395,12.669836766911809,12.13239290628592,12.526164459570749,78424700
2023-01-03,11.887617111206055,12.29203034592708,11.775870854863447,12.20689082440088,96750300
2023-01-04,12.265423774719238,12.552770424910445,11.616234660686644,11.685410142245729,129504000
2023-01-05,12.707084655761719,12.792225188185,12.318635480390537,12.419739038001909,73886000
2023-01-06,12.632590293884277,12.941221358640082,12.531486716567098,12.739015218949026,51851500
2023-01-09,12.701766014099121,12.77094150065263,12.371849578757235,12.504880219389033,46385200
2023-01-10,12.818830490112305,12.829473183187156,12.435702673905254,12.744333668474479,52741100
2023-01-11,12.919933319091797,13.100855031434774,12.79754438548824,12.850756832932001,53536500
2023-01-12,13.106181144714355,13.116823841886891,12.829478122832633,12.92526036749854,58130000
2023-01-13,13.074254035949707,13.122145158164747,12.903974941382215,13.005078534385461,40002700
2023-01-16,12.792227745056152,13.037003653000934,12.68048147168848,12.989112537978118,31973700
2023-01-17,13.579767227172852,13.632979683231968,12.829474540074537,12.829474540074537,91797500
2023-01-18,13.340313911437988,13.851152154042028,13.303065490455648,13.750048572130426,69692900
2023-01-19,13.776653289794922,13.80858137539667,13.191319262968761,13.303064517745048,75553300
2023-01-20,14.032073020935059,14.154460971967662,13.52655615892278,13.77665340863418,114219500
2023-01-23,14.255558967590332,14.686577808794093,13.904357265008395,13.978855087952631,87678100
2023-01-24,14.154459953308105,14.649334084413198,14.032072011083445,14.617406000833816,65794000
2023-01-25,14.335382461547852,14.409879297301677,13.840508304169985,14.127853967037067,51832900
2023-01-26,13.968216896057129,14.473733723034577,13.728761343290293,14.415199917926415,73344800
2023-01-27,13.632979393005371,13.957573439663795,13.537197177126666,13.930967719672225,47681900
2023-01-30,13.702152252197266,13.872431263425929,13.574442993775767,13.755364696941964,40683200
2023-01-31,13.872435569763184,13.946932406565592,13.579768555230917,13.638301349171401,54048900
2023-02-01,13.680869102478027,14.090603674498102,13.542518144468541,13.872433528865205,56349200
2023-02-02,13.047645568847656,13.734083151582347,12.994433109230698,13.574446787674722,83823000
2023-02-03,13.19131851196289,13.505269882960034,12.99443272173429,13.058287874359117,71170700
2023-02-06,13.718120574951172,13.766011688685868,13.170033948289248,13.233889104916605,82794500
2023-02-07,13.632979393005371,13.909682331724442,13.547838856157398,13.787294395854165,55311800
2023-02-08,13.86178970336914,13.91500215245889,13.601049819266732,13.728759088116297,48713100
2023-02-09,13.79793930053711,14.005466791562304,13.723442460670285,13.861793444724867,38198300
2023-02-10,14.218317031860352,14.25556647040859,13.797940660535888,13.824546387412635,54683100
2023-02-13,14.260884284973145,14.308775396847167,14.032072435394547,14.202351493194081,36726900
2023-02-14,14.207671165466309,14.399234575432926,14.154458712442143,14.287489337530992,35839000
2023-02-15,14.22895622253418,14.260883289908042,13.994822026925108,14.143816699575094,72554100
2023-02-16,14.287491798400879,14.34070426059033,14.095927340496178,14.154461150398904,44115700
2023-02-17,14.069321632385254,14.191709585095621,14.032073213294561,14.191709585095621,61085700
2023-02-22,13.707476615905762,13.893719706042669,13.670228200867017,13.83518590244282,38608500
2023-02-23,14.127853393554688,14.25556369958185,13.712798451267695,13.712798451267695,73913400
2023-02-24,13.781972885131836,14.2076715045416,13.766009859303805,14.191707463770422,64409100
2023-02-27,13.915005683898926,14.228958096767954,13.734083920044121,13.750047963305418,76250600
2023-02-28,13.43077278137207,14.32473881053468,13.43077278137207,13.946931279545225,130248100
2023-03-01,13.462699890136719,13.531876388880201,12.872044559401395,13.468021237343388,109257700
2023-03-02,13.111499786376953,13.659586398286297,12.967827463983305,13.526555755924702,124516200
2023-03-03,13.675548553466797,13.696832925536828,13.010395433452715,13.212601535362024,87591800
2023-03-06,13.8139009475708,13.899041489545027,13.499949575983484,13.675549977352834,50227400
2023-03-07,13.356276512145996,13.718120016777034,13.265815635988236,13.68619193229083,59052500
2023-03-08,13.526555061340332,13.792616332401359,13.3722390369522,13.382881731381008,66220400
2023-03-09,13.468021392822266,13.957574177112045,13.45205836596118,13.489306781894662,68042300
2023-03-10,13.292423248291016,13.61169703395089,13.271138870550164,13.388205485483317,48118600
2023-03-13,12.872044563293457,13.2285667067024,12.824153453362166,13.06360798807542,58605500
2023-03-14,12.643231391906738,13.159389878884523,12.558091868589644,12.919935350158886,58916700
2023-03-15,12.419740676879883,12.494237510769675,12.132394006259416,12.414419329467293,93708800
2023-03-16,12.37717056274414,12.515522546731964,12.222854536969688,12.451667394528656,66821000
2023-03-17,12.510200500488281,12.51020050048828,12.164321067315626,12.292030349643538,93502700
2023-03-20,12.201569557189941,12.584697406562052,12.180284169197687,12.510200578475487,57575200
2023-03-21,12.451667785644531,12.558092704345189,12.281388727678072,12.345243881887116,43391200
2023-03-22,12.414419174194336,12.56873520239965,12.260104160932253,12.446346243327316,46435600
2023-03-23,12.132394790649414,12.595341896043122,12.020649532590113,12.435705523117461,74711200
2023-03-24,12.12707233428955,12.307993051617771,11.962113627549531,12.084501559690993,52556800
2023-03-27,12.334600448608398,12.430382666716268,12.148357359503448,12.297352033776045,39148700
2023-03-28,12.552772521972656,12.579378246645549,12.318638288066524,12.355886708585908,29091100
2023-03-29,12.717728614807129,12.79222646122338,12.488915758204827,12.616625047134278,49148600
2023-03-30,12.754976272583008,12.919934982389567,12.600661271567082,12.903970941618342,56116900
2023-03-31,12.478276252746582,12.888009912179047,12.350565926623073,12.770943297333112,59547800
2023-04-03,13.031683921813965,13.037005270248097,12.66451899940649,12.81883505916595,73931200
2023-04-04,12.914613723754883,13.17535363514187,12.824152855319142,13.106177139603455,57505700
2023-04-05,12.957186698913574,13.05296893807111,12.382494278911768,12.872047156316523,93626400
2023-04-06,12.770941734313965,12.99443325526219,12.744336011678115,12.951863490078875,29565400
2023-04-10,13.042325019836426,13.12214320667667,12.786906415970321,12.786906415970321,41455900
2023-04-11,13.654263496398926,13.675548883926417,13.106176946883691,13.143426375056801,80565000
2023-04-12,13.755366325378418,13.915002663568185,13.39884422280773,13.824541801275828,71563400
2023-04-13,13.851150512695312,13.883077581904944,13.728761553329138,13.755368290123188,38852800
2023-04-14,13.994821548461914,14.048034002227878,13.686190534551097,13.728760294575238,38421100
